"hourstamp","week","day_of_week","metric","value"
"2017-05-22 10:00:00.000","21","1","gtpv2sum","267"
"2017-05-22 10:00:00.000","21","1","imsisum","28506"
"2017-05-22 10:00:00.000","21","1","mapsum","148625"
"2017-05-22 10:00:00.000","21","1","usagesum","1034072474"
"2017-05-22 11:00:00.000","21","1","countCL","23216"
"2017-05-22 11:00:00.000","21","1","countSAI","87676"
"2017-05-22 11:00:00.000","21","1","countUGL","10212"
"2017-05-22 11:00:00.000","21","1","countUL","20433"
"2017-05-22 11:00:00.000","21","1","gtpv1sum","144589"
"2017-05-22 11:00:00.000","21","1","gtpv2sum","407"
"2017-05-22 11:00:00.000","21","1","imsisum","26460"
"2017-05-22 11:00:00.000","21","1","mapsum","143589"
"2017-05-22 11:00:00.000","21","1","usagesum","978572242"
"2017-05-22 12:00:00.000","21","1","countCL","23190"
"2017-05-22 12:00:00.000","21","1","countSAI","89654"
"2017-05-22 12:00:00.000","21","1","countUGL","11372"
"2017-05-22 12:00:00.000","21","1","countUL","20575"
"2017-05-22 12:00:00.000","21","1","gtpv1sum","145388"
"2017-05-22 12:00:00.000","21","1","gtpv2sum","264"
"2017-05-22 12:00:00.000","21","1","imsisum","28847"
"2017-05-22 12:00:00.000","21","1","mapsum","147111"
"2017-05-22 12:00:00.000","21","1","usagesum","1490695440"
"2017-05-22 13:00:00.000","21","1","countCL","23710"
"2017-05-22 13:00:00.000","21","1","countSAI","87621"
"2017-05-22 13:00:00.000","21","1","countUGL","10366"
"2017-05-22 13:00:00.000","21","1","countUL","20674"
"2017-05-22 13:00:00.000","21","1","gtpv1sum","137800"
"2017-05-22 13:00:00.000","21","1","gtpv2sum","295"
"2017-05-22 13:00:00.000","21","1","imsisum","26653"
"2017-05-22 13:00:00.000","21","1","mapsum","144329"
"2017-05-22 13:00:00.000","21","1","usagesum","1093632779"
"2017-05-22 14:00:00.000","21","1","countCL","24369"
"2017-05-22 14:00:00.000","21","1","countSAI","88136"
"2017-05-22 14:00:00.000","21","1","countUGL","10527"
"2017-05-22 14:00:00.000","21","1","countUL","21106"
"2017-05-22 14:00:00.000","21","1","gtpv1sum","138068"
"2017-05-22 14:00:00.000","21","1","gtpv2sum","248"
"2017-05-22 14:00:00.000","21","1","imsisum","26441"
"2017-05-22 14:00:00.000","21","1","mapsum","146079"
"2017-05-22 14:00:00.000","21","1","usagesum","975490146"
"2017-05-22 15:00:00.000","21","1","countCL","22086"
"2017-05-22 15:00:00.000","21","1","countSAI","86402"
"2017-05-22 15:00:00.000","21","1","countUGL","9447"
"2017-05-22 15:00:00.000","21","1","countUL","19599"
"2017-05-22 15:00:00.000","21","1","gtpv1sum","139610"
"2017-05-22 15:00:00.000","21","1","gtpv2sum","239"
"2017-05-22 15:00:00.000","21","1","imsisum","27134"
"2017-05-22 15:00:00.000","21","1","mapsum","139477"
"2017-05-22 15:00:00.000","21","1","usagesum","915171121"
"2017-05-22 16:00:00.000","21","1","countCL","19299"
"2017-05-22 16:00:00.000","21","1","countSAI","78648"
"2017-05-22 16:00:00.000","21","1","countUGL","8099"
"2017-05-22 16:00:00.000","21","1","countUL","18096"
"2017-05-22 16:00:00.000","21","1","gtpv1sum","125182"
"2017-05-22 16:00:00.000","21","1","gtpv2sum","280"
"2017-05-22 16:00:00.000","21","1","imsisum","25477"
"2017-05-22 16:00:00.000","21","1","mapsum","127319"
"2017-05-22 16:00:00.000","21","1","usagesum","782565393"
"2017-05-22 17:00:00.000","21","1","countCL","17464"
"2017-05-22 17:00:00.000","21","1","countSAI","75501"
"2017-05-22 17:00:00.000","21","1","countUGL","7396"
"2017-05-22 17:00:00.000","21","1","countUL","16840"
"2017-05-22 17:00:00.000","21","1","gtpv1sum","118898"
"2017-05-22 17:00:00.000","21","1","gtpv2sum","277"
"2017-05-22 17:00:00.000","21","1","imsisum","23778"
"2017-05-22 17:00:00.000","21","1","mapsum","119213"
"2017-05-22 17:00:00.000","21","1","usagesum","741120509"
"2017-05-22 18:00:00.000","21","1","countCL","14766"
"2017-05-22 18:00:00.000","21","1","countSAI","71711"
"2017-05-22 18:00:00.000","21","1","countUGL","6131"
"2017-05-22 18:00:00.000","21","1","countUL","15063"
"2017-05-22 18:00:00.000","21","1","gtpv1sum","111792"
"2017-05-22 18:00:00.000","21","1","gtpv2sum","277"
"2017-05-22 18:00:00.000","21","1","imsisum","21891"
"2017-05-22 18:00:00.000","21","1","mapsum","109339"
"2017-05-22 18:00:00.000","21","1","usagesum","613595968"
"2017-05-22 19:00:00.000","21","1","countCL","12824"
"2017-05-22 19:00:00.000","21","1","countSAI","66448"
"2017-05-22 19:00:00.000","21","1","countUGL","5318"
"2017-05-22 19:00:00.000","21","1","countUL","13702"
"2017-05-22 19:00:00.000","21","1","gtpv1sum","106396"
"2017-05-22 19:00:00.000","21","1","gtpv2sum","168"
"2017-05-22 19:00:00.000","21","1","imsisum","21302"
"2017-05-22 19:00:00.000","21","1","mapsum","99748"
"2017-05-22 19:00:00.000","21","1","usagesum","613983273"
"2017-05-22 20:00:00.000","21","1","countCL","11691"
"2017-05-22 20:00:00.000","21","1","countSAI","62992"
"2017-05-22 20:00:00.000","21","1","countUGL","4755"
"2017-05-22 20:00:00.000","21","1","countUL","13073"
"2017-05-22 20:00:00.000","21","1","gtpv1sum","101049"
"2017-05-22 20:00:00.000","21","1","gtpv2sum","156"
"2017-05-22 20:00:00.000","21","1","imsisum","19897"
"2017-05-22 20:00:00.000","21","1","mapsum","94045"
"2017-05-22 20:00:00.000","21","1","usagesum","507552005"
"2017-05-22 21:00:00.000","21","1","countCL","11125"
"2017-05-22 21:00:00.000","21","1","countSAI","60673"
"2017-05-22 21:00:00.000","21","1","countUGL","4442"
"2017-05-22 21:00:00.000","21","1","countUL","12368"
"2017-05-22 21:00:00.000","21","1","gtpv1sum","98165"
"2017-05-22 21:00:00.000","21","1","gtpv2sum","141"
"2017-05-22 21:00:00.000","21","1","imsisum","19785"
"2017-05-22 21:00:00.000","21","1","mapsum","91019"
"2017-05-22 21:00:00.000","21","1","usagesum","476079177"
"2017-05-22 22:00:00.000","21","1","countCL","11564"
"2017-05-22 22:00:00.000","21","1","countSAI","65798"
"2017-05-22 22:00:00.000","21","1","countUGL","5476"
"2017-05-22 22:00:00.000","21","1","countUL","12513"
"2017-05-22 22:00:00.000","21","1","gtpv1sum","118803"
"2017-05-22 22:00:00.000","21","1","gtpv2sum","87"
"2017-05-22 22:00:00.000","21","1","imsisum","20912"
"2017-05-22 22:00:00.000","21","1","mapsum","97149"
"2017-05-22 22:00:00.000","21","1","usagesum","631637472"
"2017-05-22 23:00:00.000","21","1","countCL","12020"
"2017-05-22 23:00:00.000","21","1","countSAI","70615"
"2017-05-22 23:00:00.000","21","1","countUGL","4876"
"2017-05-22 23:00:00.000","21","1","countUL","11917"
"2017-05-22 23:00:00.000","21","1","gtpv1sum","131316"
"2017-05-22 23:00:00.000","21","1","gtpv2sum","15"
"2017-05-22 23:00:00.000","21","1","imsisum","20129"
"2017-05-22 23:00:00.000","21","1","mapsum","101369"
"2017-05-22 23:00:00.000","21","1","usagesum","606713711"
"2017-05-23 00:00:00.000","21","2","countCL","10388"
"2017-05-23 00:00:00.000","21","2","countSAI","65895"
"2017-05-23 00:00:00.000","21","2","countUGL","4802"
"2017-05-23 00:00:00.000","21","2","countUL","11433"
"2017-05-23 00:00:00.000","21","2","gtpv1sum","131717"
"2017-05-23 00:00:00.000","21","2","gtpv2sum","29"
"2017-05-23 00:00:00.000","21","2","imsisum","20346"
"2017-05-23 00:00:00.000","21","2","mapsum","95458"
"2017-05-23 00:00:00.000","21","2","usagesum","534745108"
"2017-05-23 01:00:00.000","21","2","countCL","10296"
"2017-05-23 01:00:00.000","21","2","countSAI","60895"
"2017-05-23 01:00:00.000","21","2","countUGL","4938"
"2017-05-23 01:00:00.000","21","2","countUL","11632"
"2017-05-23 01:00:00.000","21","2","gtpv1sum","107270"
"2017-05-23 01:00:00.000","21","2","gtpv2sum","16"
"2017-05-23 01:00:00.000","21","2","imsisum","19966"
"2017-05-23 01:00:00.000","21","2","mapsum","90228"
"2017-05-23 01:00:00.000","21","2","usagesum","584109960"
"2017-05-23 02:00:00.000","21","2","countCL","11189"
"2017-05-23 02:00:00.000","21","2","countSAI","59279"
"2017-05-23 02:00:00.000","21","2","countUGL","5005"
"2017-05-23 02:00:00.000","21","2","countUL","12092"
"2017-05-23 02:00:00.000","21","2","gtpv1sum","101045"
"2017-05-23 02:00:00.000","21","2","gtpv2sum","10"
"2017-05-23 02:00:00.000","21","2","imsisum","18397"
"2017-05-23 02:00:00.000","21","2","mapsum","90405"
"2017-05-23 02:00:00.000","21","2","usagesum","625867328"
"2017-05-23 03:00:00.000","21","2","countCL","12952"
"2017-05-23 03:00:00.000","21","2","countSAI","63763"
"2017-05-23 03:00:00.000","21","2","countUGL","6017"
"2017-05-23 03:00:00.000","21","2","countUL","13589"
"2017-05-23 03:00:00.000","21","2","gtpv1sum","103021"
"2017-05-23 03:00:00.000","21","2","gtpv2sum","57"
"2017-05-23 03:00:00.000","21","2","imsisum","19429"
"2017-05-23 03:00:00.000","21","2","mapsum","97883"
"2017-05-23 03:00:00.000","21","2","usagesum","606835744"
"2017-05-23 04:00:00.000","21","2","countCL","18537"
"2017-05-23 04:00:00.000","21","2","countSAI","76449"
"2017-05-23 04:00:00.000","21","2","countUGL","8860"
"2017-05-23 04:00:00.000","21","2","countUL","17199"
"2017-05-23 04:00:00.000","21","2","gtpv1sum","120521"
"2017-05-23 04:00:00.000","21","2","gtpv2sum","168"
"2017-05-23 04:00:00.000","21","2","imsisum","24139"
"2017-05-23 04:00:00.000","21","2","mapsum","123408"
"2017-05-23 04:00:00.000","21","2","usagesum","808034923"
"2017-05-23 05:00:00.000","21","2","countCL","21727"
"2017-05-23 05:00:00.000","21","2","countSAI","87041"
"2017-05-23 05:00:00.000","21","2","countUGL","9837"
"2017-05-23 05:00:00.000","21","2","countUL","19337"
"2017-05-23 05:00:00.000","21","2","gtpv1sum","143340"
"2017-05-23 05:00:00.000","21","2","gtpv2sum","276"
"2017-05-23 05:00:00.000","21","2","imsisum","26012"
"2017-05-23 05:00:00.000","21","2","mapsum","139863"
"2017-05-23 05:00:00.000","21","2","usagesum","987508787"
"2017-05-23 06:00:00.000","21","2","countCL","23498"
"2017-05-23 06:00:00.000","21","2","countSAI","88178"
"2017-05-23 06:00:00.000","21","2","countUGL","10571"
"2017-05-23 06:00:00.000","21","2","countUL","20751"
"2017-05-23 06:00:00.000","21","2","gtpv1sum","140226"
"2017-05-23 06:00:00.000","21","2","gtpv2sum","341"
"2017-05-23 06:00:00.000","21","2","imsisum","26092"
"2017-05-23 06:00:00.000","21","2","mapsum","145281"
"2017-05-23 06:00:00.000","21","2","usagesum","1091331163"
"2017-05-23 07:00:00.000","21","2","countCL","24848"
"2017-05-23 07:00:00.000","21","2","countSAI","89219"
"2017-05-23 07:00:00.000","21","2","countUGL","11011"
"2017-05-23 07:00:00.000","21","2","countUL","21699"
"2017-05-23 07:00:00.000","21","2","gtpv1sum","139134"
"2017-05-23 07:00:00.000","21","2","gtpv2sum","161"
"2017-05-23 07:00:00.000","21","2","imsisum","26042"
"2017-05-23 07:00:00.000","21","2","mapsum","148954"
"2017-05-23 07:00:00.000","21","2","usagesum","1096546356"
"2017-05-23 08:00:00.000","21","2","countCL","25421"
"2017-05-23 08:00:00.000","21","2","countSAI","93602"
"2017-05-23 08:00:00.000","21","2","countUGL","11907"
"2017-05-23 08:00:00.000","21","2","countUL","21560"
"2017-05-23 08:00:00.000","21","2","gtpv1sum","151899"
"2017-05-23 08:00:00.000","21","2","gtpv2sum","187"
"2017-05-23 08:00:00.000","21","2","imsisum","28785"
"2017-05-23 08:00:00.000","21","2","mapsum","155071"
"2017-05-23 08:00:00.000","21","2","usagesum","934305776"
"2017-05-23 09:00:00.000","21","2","countCL","25031"
"2017-05-23 09:00:00.000","21","2","countSAI","94463"
"2017-05-23 09:00:00.000","21","2","countUGL","12691"
"2017-05-23 09:00:00.000","21","2","countUL","21239"
"2017-05-23 09:00:00.000","21","2","gtpv1sum","144664"
"2017-05-23 09:00:00.000","21","2","gtpv2sum","298"
"2017-05-23 09:00:00.000","21","2","imsisum","29158"
"2017-05-23 09:00:00.000","21","2","mapsum","155482"
"2017-05-23 09:00:00.000","21","2","usagesum","996290185"
"2017-05-23 10:00:00.000","21","2","countCL","26702"
"2017-05-23 10:00:00.000","21","2","countSAI","93828"
"2017-05-23 10:00:00.000","21","2","countUGL","13413"
"2017-05-23 10:00:00.000","21","2","countUL","20966"
"2017-05-23 10:00:00.000","21","2","gtpv1sum","152701"
"2017-05-23 10:00:00.000","21","2","gtpv2sum","321"
"2017-05-23 10:00:00.000","21","2","imsisum","29448"
"2017-05-23 10:00:00.000","21","2","mapsum","157007"
"2017-05-23 10:00:00.000","21","2","usagesum","1065960922"
"2017-05-23 11:00:00.000","21","2","countCL","24076"
"2017-05-23 11:00:00.000","21","2","countSAI","95420"
"2017-05-23 11:00:00.000","21","2","countUGL","11090"
"2017-05-23 11:00:00.000","21","2","countUL","20328"
"2017-05-23 11:00:00.000","21","2","gtpv1sum","156892"
"2017-05-23 11:00:00.000","21","2","gtpv2sum","244"
"2017-05-23 11:00:00.000","21","2","imsisum","27722"
"2017-05-23 11:00:00.000","21","2","mapsum","153025"
"2017-05-23 11:00:00.000","21","2","usagesum","961631915"
"2017-05-23 12:00:00.000","21","2","countCL","23578"
"2017-05-23 12:00:00.000","21","2","countSAI","96321"
"2017-05-23 12:00:00.000","21","2","countUGL","11527"
"2017-05-23 12:00:00.000","21","2","countUL","20205"
"2017-05-23 12:00:00.000","21","2","gtpv1sum","157158"
"2017-05-23 12:00:00.000","21","2","gtpv2sum","198"
"2017-05-23 12:00:00.000","21","2","imsisum","29654"
"2017-05-23 12:00:00.000","21","2","mapsum","153836"
"2017-05-23 12:00:00.000","21","2","usagesum","1009248625"
"2017-05-23 13:00:00.000","21","2","countCL","24043"
"2017-05-23 13:00:00.000","21","2","countSAI","89808"
"2017-05-23 13:00:00.000","21","2","countUGL","10522"
"2017-05-23 13:00:00.000","21","2","countUL","20283"
"2017-05-23 13:00:00.000","21","2","gtpv1sum","151932"
"2017-05-23 13:00:00.000","21","2","gtpv2sum","202"
"2017-05-23 13:00:00.000","21","2","imsisum","27086"
"2017-05-23 13:00:00.000","21","2","mapsum","146807"
"2017-05-23 13:00:00.000","21","2","usagesum","1048466825"
"2017-05-23 14:00:00.000","21","2","countCL","25314"
"2017-05-23 14:00:00.000","21","2","countSAI","91356"
"2017-05-23 14:00:00.000","21","2","countUGL","11069"
"2017-05-23 14:00:00.000","21","2","countUL","21102"
"2017-05-23 14:00:00.000","21","2","gtpv1sum","154731"
"2017-05-23 14:00:00.000","21","2","gtpv2sum","334"
"2017-05-23 14:00:00.000","21","2","imsisum","27141"
"2017-05-23 14:00:00.000","21","2","mapsum","151346"
"2017-05-23 14:00:00.000","21","2","usagesum","1229399751"
"2017-05-23 15:00:00.000","21","2","countCL","22549"
"2017-05-23 15:00:00.000","21","2","countSAI","85984"
"2017-05-23 15:00:00.000","21","2","countUGL","9525"
"2017-05-23 15:00:00.000","21","2","countUL","19746"
"2017-05-23 15:00:00.000","21","2","gtpv1sum","146218"
"2017-05-23 15:00:00.000","21","2","gtpv2sum","454"
"2017-05-23 15:00:00.000","21","2","imsisum","26240"
"2017-05-23 15:00:00.000","21","2","mapsum","139685"
"2017-05-23 15:00:00.000","21","2","usagesum","937858532"
"2017-05-23 16:00:00.000","21","2","countCL","20288"
"2017-05-23 16:00:00.000","21","2","countSAI","82215"
"2017-05-23 16:00:00.000","21","2","countUGL","8653"
"2017-05-23 16:00:00.000","21","2","countUL","18515"
"2017-05-23 16:00:00.000","21","2","gtpv1sum","135896"
"2017-05-23 16:00:00.000","21","2","gtpv2sum","426"
"2017-05-23 16:00:00.000","21","2","imsisum","26344"
"2017-05-23 16:00:00.000","21","2","mapsum","133009"
"2017-05-23 16:00:00.000","21","2","usagesum","788712296"
"2017-05-23 17:00:00.000","21","2","countCL","17980"
"2017-05-23 17:00:00.000","21","2","countSAI","77100"
"2017-05-23 17:00:00.000","21","2","countUGL","7598"
"2017-05-23 17:00:00.000","21","2","countUL","17138"
"2017-05-23 17:00:00.000","21","2","gtpv1sum","124960"
"2017-05-23 17:00:00.000","21","2","gtpv2sum","220"
"2017-05-23 17:00:00.000","21","2","imsisum","24365"
"2017-05-23 17:00:00.000","21","2","mapsum","121899"
"2017-05-23 17:00:00.000","21","2","usagesum","732853969"
"2017-05-23 18:00:00.000","21","2","countCL","15355"
"2017-05-23 18:00:00.000","21","2","countSAI","70945"
"2017-05-23 18:00:00.000","21","2","countUGL","6486"
"2017-05-23 18:00:00.000","21","2","countUL","15295"
"2017-05-23 18:00:00.000","21","2","gtpv1sum","117748"
"2017-05-23 18:00:00.000","21","2","gtpv2sum","168"
"2017-05-23 18:00:00.000","21","2","imsisum","22135"
"2017-05-23 18:00:00.000","21","2","mapsum","109810"
"2017-05-23 18:00:00.000","21","2","usagesum","693982140"
"2017-05-23 19:00:00.000","21","2","countCL","13473"
"2017-05-23 19:00:00.000","21","2","countSAI","68202"
"2017-05-23 19:00:00.000","21","2","countUGL","5376"
"2017-05-23 19:00:00.000","21","2","countUL","14194"
"2017-05-23 19:00:00.000","21","2","gtpv1sum","112095"
"2017-05-23 19:00:00.000","21","2","gtpv2sum","32"
"2017-05-23 19:00:00.000","21","2","imsisum","21520"
"2017-05-23 19:00:00.000","21","2","mapsum","102877"
"2017-05-23 19:00:00.000","21","2","usagesum","586060224"
"2017-05-23 20:00:00.000","21","2","countCL","12151"
"2017-05-23 20:00:00.000","21","2","countSAI","64362"
"2017-05-23 20:00:00.000","21","2","countUGL","4945"
"2017-05-23 20:00:00.000","21","2","countUL","13020"
"2017-05-23 20:00:00.000","21","2","gtpv1sum","100239"
"2017-05-23 20:00:00.000","21","2","gtpv2sum","100"
"2017-05-23 20:00:00.000","21","2","imsisum","20360"
"2017-05-23 20:00:00.000","21","2","mapsum","96356"
"2017-05-23 20:00:00.000","21","2","usagesum","522363082"
"2017-05-23 21:00:00.000","21","2","countCL","11210"
"2017-05-23 21:00:00.000","21","2","countSAI","60504"
"2017-05-23 21:00:00.000","21","2","countUGL","4575"
"2017-05-23 21:00:00.000","21","2","countUL","12328"
"2017-05-23 21:00:00.000","21","2","gtpv1sum","101131"
"2017-05-23 21:00:00.000","21","2","gtpv2sum","138"
"2017-05-23 21:00:00.000","21","2","imsisum","19964"
"2017-05-23 21:00:00.000","21","2","mapsum","91341"
"2017-05-23 21:00:00.000","21","2","usagesum","520346012"
"2017-05-23 22:00:00.000","21","2","countCL","11106"
"2017-05-23 22:00:00.000","21","2","countSAI","63031"
"2017-05-23 22:00:00.000","21","2","countUGL","5149"
"2017-05-23 22:00:00.000","21","2","countUL","12067"
"2017-05-23 22:00:00.000","21","2","gtpv1sum","109161"
"2017-05-23 22:00:00.000","21","2","gtpv2sum","51"
"2017-05-23 22:00:00.000","21","2","imsisum","20389"
"2017-05-23 22:00:00.000","21","2","mapsum","93500"
"2017-05-23 22:00:00.000","21","2","usagesum","589107115"
"2017-05-23 23:00:00.000","21","2","countCL","10773"
"2017-05-23 23:00:00.000","21","2","countSAI","63887"
"2017-05-23 23:00:00.000","21","2","countUGL","4911"
"2017-05-23 23:00:00.000","21","2","countUL","11955"
"2017-05-23 23:00:00.000","21","2","gtpv1sum","102642"
"2017-05-23 23:00:00.000","21","2","gtpv2sum","14"
"2017-05-23 23:00:00.000","21","2","imsisum","19531"
"2017-05-23 23:00:00.000","21","2","mapsum","93551"
"2017-05-23 23:00:00.000","21","2","usagesum","593306734"
"2017-05-24 00:00:00.000","21","3","countCL","10546"
"2017-05-24 00:00:00.000","21","3","countSAI","63375"
"2017-05-24 00:00:00.000","21","3","countUGL","4695"
"2017-05-24 00:00:00.000","21","3","countUL","11733"
"2017-05-24 00:00:00.000","21","3","gtpv1sum","109533"
"2017-05-24 00:00:00.000","21","3","gtpv2sum","34"
"2017-05-24 00:00:00.000","21","3","imsisum","20976"
"2017-05-24 00:00:00.000","21","3","mapsum","93848"
"2017-05-24 00:00:00.000","21","3","usagesum","512302088"
"2017-05-24 01:00:00.000","21","3","countCL","10657"
"2017-05-24 01:00:00.000","21","3","countSAI","61048"
"2017-05-24 01:00:00.000","21","3","countUGL","4822"
"2017-05-24 01:00:00.000","21","3","countUL","11792"
"2017-05-24 01:00:00.000","21","3","gtpv1sum","104360"
"2017-05-24 01:00:00.000","21","3","gtpv2sum","39"
"2017-05-24 01:00:00.000","21","3","imsisum","20324"
"2017-05-24 01:00:00.000","21","3","mapsum","91253"
"2017-05-24 01:00:00.000","21","3","usagesum","502656519"
"2017-05-24 02:00:00.000","21","3","countCL","10822"
"2017-05-24 02:00:00.000","21","3","countSAI","58684"
"2017-05-24 02:00:00.000","21","3","countUGL","4749"
"2017-05-24 02:00:00.000","21","3","countUL","11803"
"2017-05-24 02:00:00.000","21","3","gtpv1sum","96473"
"2017-05-24 02:00:00.000","21","3","gtpv2sum","22"
"2017-05-24 02:00:00.000","21","3","imsisum","18835"
"2017-05-24 02:00:00.000","21","3","mapsum","89299"
"2017-05-24 02:00:00.000","21","3","usagesum","513945041"
"2017-05-24 03:00:00.000","21","3","countCL","12468"
"2017-05-24 03:00:00.000","21","3","countSAI","63953"
"2017-05-24 03:00:00.000","21","3","countUGL","5533"
"2017-05-24 03:00:00.000","21","3","countUL","12865"
"2017-05-24 03:00:00.000","21","3","gtpv1sum","99431"
"2017-05-24 03:00:00.000","21","3","gtpv2sum","118"
"2017-05-24 03:00:00.000","21","3","imsisum","20503"
"2017-05-24 03:00:00.000","21","3","mapsum","96823"
"2017-05-24 03:00:00.000","21","3","usagesum","600420443"
"2017-05-24 04:00:00.000","21","3","countCL","17057"
"2017-05-24 04:00:00.000","21","3","countSAI","71003"
"2017-05-24 04:00:00.000","21","3","countUGL","7749"
"2017-05-24 04:00:00.000","21","3","countUL","15889"
"2017-05-24 04:00:00.000","21","3","gtpv1sum","110749"
"2017-05-24 04:00:00.000","21","3","gtpv2sum","353"
"2017-05-24 04:00:00.000","21","3","imsisum","23014"
"2017-05-24 04:00:00.000","21","3","mapsum","113820"
"2017-05-24 04:00:00.000","21","3","usagesum","818663286"
"2017-05-24 05:00:00.000","21","3","countCL","21236"
"2017-05-24 05:00:00.000","21","3","countSAI","81457"
"2017-05-24 05:00:00.000","21","3","countUGL","9565"
"2017-05-24 05:00:00.000","21","3","countUL","18683"
"2017-05-24 05:00:00.000","21","3","gtpv1sum","127486"
"2017-05-24 05:00:00.000","21","3","gtpv2sum","447"
"2017-05-24 05:00:00.000","21","3","imsisum","25428"
"2017-05-24 05:00:00.000","21","3","mapsum","132805"
"2017-05-24 05:00:00.000","21","3","usagesum","1039135662"
"2017-05-24 06:00:00.000","21","3","countCL","23415"
"2017-05-24 06:00:00.000","21","3","countSAI","84289"
"2017-05-24 06:00:00.000","21","3","countUGL","10385"
"2017-05-24 06:00:00.000","21","3","countUL","20107"
"2017-05-24 06:00:00.000","21","3","gtpv1sum","129527"
"2017-05-24 06:00:00.000","21","3","gtpv2sum","460"
"2017-05-24 06:00:00.000","21","3","imsisum","25548"
"2017-05-24 06:00:00.000","21","3","mapsum","140172"
"2017-05-24 06:00:00.000","21","3","usagesum","1037106356"
"2017-05-24 07:00:00.000","21","3","countCL","23868"
"2017-05-24 07:00:00.000","21","3","countSAI","85078"
"2017-05-24 07:00:00.000","21","3","countUGL","10536"
"2017-05-24 07:00:00.000","21","3","countUL","21120"
"2017-05-24 07:00:00.000","21","3","gtpv1sum","129254"
"2017-05-24 07:00:00.000","21","3","gtpv2sum","353"
"2017-05-24 07:00:00.000","21","3","imsisum","25984"
"2017-05-24 07:00:00.000","21","3","mapsum","142458"
"2017-05-24 07:00:00.000","21","3","usagesum","958846936"
"2017-05-24 08:00:00.000","21","3","countCL","23582"
"2017-05-24 08:00:00.000","21","3","countSAI","88840"
"2017-05-24 08:00:00.000","21","3","countUGL","10506"
"2017-05-24 08:00:00.000","21","3","countUL","20679"
"2017-05-24 08:00:00.000","21","3","gtpv1sum","148139"
"2017-05-24 08:00:00.000","21","3","gtpv2sum","421"
"2017-05-24 08:00:00.000","21","3","imsisum","28602"
"2017-05-24 08:00:00.000","21","3","mapsum","146367"
"2017-05-24 08:00:00.000","21","3","usagesum","1012346541"
"2017-05-24 09:00:00.000","21","3","countCL","23495"
"2017-05-24 09:00:00.000","21","3","countSAI","90193"
"2017-05-24 09:00:00.000","21","3","countUGL","11516"
"2017-05-24 09:00:00.000","21","3","countUL","21231"
"2017-05-24 09:00:00.000","21","3","gtpv1sum","143163"
"2017-05-24 09:00:00.000","21","3","gtpv2sum","185"
"2017-05-24 09:00:00.000","21","3","imsisum","29133"
"2017-05-24 09:00:00.000","21","3","mapsum","148837"
"2017-05-24 09:00:00.000","21","3","usagesum","1008942485"
"2017-05-24 10:00:00.000","21","3","countCL","24442"
"2017-05-24 10:00:00.000","21","3","countSAI","88529"
"2017-05-24 10:00:00.000","21","3","countUGL","10553"
"2017-05-24 10:00:00.000","21","3","countUL","21721"
"2017-05-24 10:00:00.000","21","3","gtpv1sum","141066"
"2017-05-24 10:00:00.000","21","3","gtpv2sum","267"
"2017-05-24 10:00:00.000","21","3","imsisum","27668"
"2017-05-24 10:00:00.000","21","3","mapsum","147511"
"2017-05-24 10:00:00.000","21","3","usagesum","1087024492"
"2017-05-24 11:00:00.000","21","3","countCL","25185"
"2017-05-24 11:00:00.000","21","3","countSAI","88636"
"2017-05-24 11:00:00.000","21","3","countUGL","10895"
"2017-05-24 11:00:00.000","21","3","countUL","21594"
"2017-05-24 11:00:00.000","21","3","gtpv1sum","140612"
"2017-05-24 11:00:00.000","21","3","gtpv2sum","229"
"2017-05-24 11:00:00.000","21","3","imsisum","27465"
"2017-05-24 11:00:00.000","21","3","mapsum","148631"
"2017-05-24 11:00:00.000","21","3","usagesum","1024921402"
"2017-05-24 12:00:00.000","21","3","countCL","24820"
"2017-05-24 12:00:00.000","21","3","countSAI","92259"
"2017-05-24 12:00:00.000","21","3","countUGL","11961"
"2017-05-24 12:00:00.000","21","3","countUL","21413"
"2017-05-24 12:00:00.000","21","3","gtpv1sum","149907"
"2017-05-24 12:00:00.000","21","3","gtpv2sum","193"
"2017-05-24 12:00:00.000","21","3","imsisum","30141"
"2017-05-24 12:00:00.000","21","3","mapsum","153098"
"2017-05-24 12:00:00.000","21","3","usagesum","1105146972"
"2017-05-24 13:00:00.000","21","3","countCL","25599"
"2017-05-24 13:00:00.000","21","3","countSAI","91674"
"2017-05-24 13:00:00.000","21","3","countUGL","11120"
"2017-05-24 13:00:00.000","21","3","countUL","21660"
"2017-05-24 13:00:00.000","21","3","gtpv1sum","144891"
"2017-05-24 13:00:00.000","21","3","gtpv2sum","173"
"2017-05-24 13:00:00.000","21","3","imsisum","27612"
"2017-05-24 13:00:00.000","21","3","mapsum","152315"
"2017-05-24 13:00:00.000","21","3","usagesum","1013976817"
"2017-05-24 14:00:00.000","21","3","countCL","25637"
"2017-05-24 14:00:00.000","21","3","countSAI","92004"
"2017-05-24 14:00:00.000","21","3","countUGL","10847"
"2017-05-24 14:00:00.000","21","3","countUL","21529"
"2017-05-24 14:00:00.000","21","3","gtpv1sum","143582"
"2017-05-24 14:00:00.000","21","3","gtpv2sum","586"
"2017-05-24 14:00:00.000","21","3","imsisum","27691"
"2017-05-24 14:00:00.000","21","3","mapsum","152372"
"2017-05-24 14:00:00.000","21","3","usagesum","1026082314"
"2017-05-24 15:00:00.000","21","3","countCL","25495"
"2017-05-24 15:00:00.000","21","3","countSAI","89955"
